topology,node_count,family,workflow_size,deadline_factor,candidate_count,sharing,paired_sample_size,provisioning_cost_improvement_pct_mean,provisioning_cost_improvement_pct_ci95_low,provisioning_cost_improvement_pct_ci95_high,end_to_end_delay_s_improvement_pct_mean,end_to_end_delay_s_improvement_pct_ci95_low,end_to_end_delay_s_improvement_pct_ci95_high,network_data_mb_improvement_pct_mean,network_data_mb_improvement_pct_ci95_low,network_data_mb_improvement_pct_ci95_high,resource_utilization_improvement_pct_mean,resource_utilization_improvement_pct_ci95_low,resource_utilization_improvement_pct_ci95_high,cpu_utilization_improvement_pct_mean,cpu_utilization_improvement_pct_ci95_low,cpu_utilization_improvement_pct_ci95_high,ram_utilization_improvement_pct_mean,ram_utilization_improvement_pct_ci95_low,ram_utilization_improvement_pct_ci95_high,max_link_bandwidth_utilization_improvement_pct_mean,max_link_bandwidth_utilization_improvement_pct_ci95_low,max_link_bandwidth_utilization_improvement_pct_ci95_high,workflow_deadline_success_improvement_pct_mean,workflow_deadline_success_improvement_pct_ci95_low,workflow_deadline_success_improvement_pct_ci95_high,workflow_completed_improvement_pct_mean,workflow_completed_improvement_pct_ci95_low,workflow_completed_improvement_pct_ci95_high,global_deadline_success_improvement_pct_mean,global_deadline_success_improvement_pct_ci95_low,global_deadline_success_improvement_pct_ci95_high,sfc_subdeadline_success_improvement_pct_mean,sfc_subdeadline_success_improvement_pct_ci95_low,sfc_subdeadline_success_improvement_pct_ci95_high
small_plus,8,epigenomics,200,3.0,8,Sharable,5,-18.10771125426297,-24.813289072432063,-11.402133436093882,12.566219394985675,10.663082272835199,14.46935651713615,-3.081896604478324,-20.614034589473437,14.45024138051679,-16.784903723182676,-20.770092647548356,-12.799714798817003,-18.528431626814672,-22.32504512064586,-14.731818132983479,-15.823374680515917,-19.96598581731092,-11.68076354372091,-50.90294704904265,-74.79273451903197,-27.013159579053333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small_plus,8,inspiral,200,3.0,8,NonSharable,5,22.65075305484513,5.051332698135731,40.25017341155453,17.590822311465878,10.87154510620168,24.310099516730077,19.573670131609497,14.526616808513241,24.620723454705747,16.530376386578222,4.072755906104053,28.98799686705239,11.228234581971966,2.166732710743233,20.2897364532007,19.68088466510681,5.0693434687030585,34.29242586151056,-33.99763874696673,-65.16147498530277,-2.8338025086306864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small_plus,8,inspiral,200,3.0,8,Sharable,5,2.356693873721737,-14.021276512921593,18.73466426036507,27.59751654258663,21.225416670366258,33.969616414807,5.898818171687674,-4.244503973906822,16.04214031728217,-11.785859351401767,-20.24489528372043,-3.3268234190831034,-16.10203720505415,-21.994037942682628,-10.21003646742567,-9.230859358830495,-19.29936077856308,0.8376420609020947,-121.42091986231853,-146.50571520077168,-96.33612452386538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small_plus,8,montage,200,3.0,8,NonSharable,5,16.109042569261913,5.1588536618122305,27.059231476711595,6.433735229694124,3.642967666388987,9.22450279299926,2.5251777621779605,-3.104300713990627,8.154656238346549,9.782059349520335,0.5257450002717068,19.038373698768964,8.033650723136521,-1.229447809893843,17.29674925616689,10.812588270069998,1.5156998744195747,20.109476665720422,-41.905492879379764,-67.34264565523503,-16.4683401035245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
small_plus,8,montage,200,3.0,8,Sharable,5,-26.653293575494708,-39.7034486983834,-13.603138452606029,32.129922326960155,28.796336065140604,35.4635085887797,-36.94951281801544,-47.942315292107686,-25.9567103439232,-32.66416300532059,-34.43384195135708,-30.8944840592841,-34.622648650071405,-36.541926119096544,-32.703371181046265,-31.527015567450473,-33.21337637763492,-29.840654757266027,-225.1044160669791,-337.28955643684037,-112.91927569711783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,cybershake,800,3.0,40,NonSharable,5,14.731985310714311,9.011311207049879,20.452659414378747,9.2469616426561,6.872675200409095,11.621248084903105,5.751725808191097,4.514339491556168,6.9891121248260255,9.195087278011965,6.251275409982172,12.13889914604176,6.491644497953018,3.895115357999379,9.088173637906657,10.7162555550303,7.5576557304971566,13.874855379563442,-21.22253339119073,-50.486699614287595,8.041632831906135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,cybershake,800,3.0,40,Sharable,5,-38.917799492609554,-44.24967138207252,-33.5859276031466,32.65983538795641,32.09644023915062,33.223230536762195,-36.72594490811666,-44.45834415140421,-28.993545664829107,-33.38766763398545,-34.12930435602842,-32.64603091194248,-35.143317398160825,-36.292450878437045,-33.99418391788462,-32.39908023582497,-32.940759849921534,-31.857400621728402,-99.16404659080612,-117.9060157701829,-80.42207741142934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,epigenomics,800,3.0,40,NonSharable,5,17.389132706374088,12.673948481610815,22.10431693113736,6.843613104625911,6.122927693265457,7.5642985159863665,15.777583229006137,14.622898210488527,16.932268247523744,13.93911054216635,9.471564786226942,18.40665629810575,11.643110867144674,7.062121456616227,16.224100277673124,15.16667327031642,10.773287397882354,19.56005914275049,-41.192151526725006,-58.884934070340606,-23.49936898310942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,epigenomics,800,3.0,40,Sharable,5,-5.517159534803851,-8.571168058619318,-2.4631510109883834,12.91840941592562,11.86654467415395,13.97027415769729,-1.9688104314030983,-7.82797246760645,3.8903516048002547,-11.018103612679806,-12.763670153133468,-9.27253707222614,-12.812511978390734,-14.723944428061996,-10.901079528719473,-10.05836656393291,-11.725019146566668,-8.391713981299153,-76.61106653616656,-98.42252940226668,-54.799603670066446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,inspiral,800,3.0,40,NonSharable,5,27.260188022169046,24.515247592550843,30.005128451787236,13.803832218443508,11.986572369918925,15.621092066968092,18.874634424835595,14.39588250079763,23.35338634887356,18.9901943038946,17.482414278871392,20.497974328917817,14.886381995636976,13.87234312836301,15.900420862910941,21.324851491466475,19.418950147155922,23.23075283577702,-57.28948089360093,-68.84501489300868,-45.73394689419319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,inspiral,800,3.0,40,Sharable,5,-0.017914553583999227,-1.9424283166689607,1.906599209500962,23.799678702934877,21.53783344169395,26.0615239641758,2.4302007736807987,-3.276479455526591,8.136881002888188,-11.69343725138977,-13.52958542841115,-9.857289074368392,-14.763634103984113,-16.6631692703699,-12.864098937598328,-9.946966935941523,-11.839466420113483,-8.054467451769563,-113.0613128092455,-143.9421959025223,-82.18042971596873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,montage,800,3.0,40,NonSharable,5,17.66584491526752,14.740649994377295,20.591039836157755,10.008979579084004,8.221764140967824,11.796195017200183,4.159457518183034,2.877323034778179,5.441592001587889,10.510684738345663,5.507375121721956,15.51399435496937,7.354498530759145,2.774139956681876,11.93485710483641,12.291277687777795,6.99805691450391,17.58449846105168,-15.728580240020552,-31.71711045268183,0.25994997264072417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge,40,montage,800,3.0,40,Sharable,5,-40.13516918428195,-46.48465584372711,-33.78568252483679,36.24022175700591,34.48845370314397,37.99198981086786,-43.44267024877339,-51.85570003785209,-35.02964045969469,-35.53972274008376,-37.773222579509024,-33.30622290065848,-37.38383360129198,-40.02588046420839,-34.74178673837557,-34.49702543973224,-36.5269594542627,-32.46709142520178,-151.2711423263357,-185.0916002752959,-117.45068437737554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,cybershake,750,3.0,35,NonSharable,5,17.598548734381374,14.064902114163747,21.132195354599002,11.1010814783175,9.782683612141781,12.419479344493219,5.604013661367022,3.8580492332317093,7.349978089502333,8.987421619166813,5.548056663534755,12.426786574798871,5.4982564094126305,2.6735647769507738,8.322948041874486,10.953633855464284,7.149560512522783,14.757707198405782,-35.5931447258639,-64.13883240947932,-7.047457042248485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,cybershake,750,3.0,35,Sharable,5,-36.22639637040892,-41.70883354004274,-30.743959200775087,32.618809246269834,30.36320141842179,34.87441707411788,-35.813696714481864,-37.21748391700503,-34.409909511958695,-33.673393981814186,-36.08901372673166,-31.257774236896733,-35.4290566931996,-37.93162646772081,-32.926486918678386,-32.68274439259871,-35.042596033220455,-30.32289275197696,-101.59331648570245,-131.72886549471943,-71.45776747668546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,epigenomics,750,3.0,35,NonSharable,5,17.884879951541492,15.364059928557323,20.405699974525668,7.6614785521179325,4.730712101773726,10.592245002462139,16.488834834756894,12.344831489990735,20.632838179523052,12.902371240555288,8.62670745307691,17.178035028033666,10.116588621689424,6.200767593789176,14.03240964958967,14.399269708553755,9.922784874951969,18.87575454215554,-33.47102326167776,-45.46699713427513,-21.47504938908037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,epigenomics,750,3.0,35,Sharable,5,-5.723406572463176,-8.481765595651979,-2.965047549274375,13.099096283049846,10.764997983314487,15.433194582785198,-0.7689617720653499,-6.419133117099178,4.881209572968477,-11.724970105634991,-15.59391112787416,-7.856029083395823,-13.87921923627449,-17.469464177500008,-10.288974295048973,-10.567557353628255,-14.603147052099398,-6.53196765515711,-70.4936668305855,-86.97537489254768,-54.01195876862331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,inspiral,750,3.0,35,NonSharable,5,25.384550909937534,20.883180475868745,29.885921344006324,14.892156049080086,11.272320130584216,18.511991967575955,19.56069016248751,18.744986176148405,20.376394148826616,18.365197965081855,15.324333311117048,21.406062619046654,13.491547464352355,11.735905415160845,15.247189513543864,21.130632507212862,17.20797308619685,25.053291928228873,-30.855104200111676,-59.14137797615861,-2.568830424064725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,inspiral,750,3.0,35,Sharable,5,-0.5562089674961157,-8.036257033018869,6.923839098026637,24.548601890985456,21.09086168280085,28.006342099170055,3.4531523811813387,1.335504995194464,5.570799767168214,-12.682671343557908,-14.879495397681923,-10.485847289433893,-16.22286264780214,-18.89245942007005,-13.553265875534226,-10.672005802006968,-12.879543498991264,-8.464468105022672,-95.12208380678075,-147.9856120478238,-42.25855556573771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,montage,750,3.0,35,NonSharable,5,16.16427900590407,12.864962832601371,19.46359517920677,9.807079282334877,6.143637246114693,13.470521318555061,4.362798142060501,2.81943138619675,5.906164897924252,9.208243277943932,4.07269289743674,14.343793658451125,6.227689082570413,1.4073919296691235,11.0479862354717,10.897114035717085,5.491511631629789,16.302716439804385,-21.478364842867585,-45.72718687329582,2.770457187560652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_minus,35,montage,750,3.0,35,Sharable,5,-43.89283625917289,-47.73412092047772,-40.051551597868055,35.289411185362496,32.345226523540326,38.23359584718465,-43.384456358625556,-48.811830583371155,-37.95708213387996,-35.66223411921936,-37.196262141293964,-34.12820609714476,-37.38384864709174,-39.14767256347208,-35.6200247307114,-34.688903827334364,-36.12000406597546,-33.25780358869327,-122.04005407825721,-172.19417210245123,-71.8859360540632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,cybershake,900,3.0,50,NonSharable,5,14.923588952721648,11.95608102360178,17.891096881841516,10.566665383015923,8.508911647768059,12.624419118263788,5.779482007090577,4.662563564968699,6.896400449212453,8.064287946273819,4.549282266735771,11.579293625811866,4.584449266967441,0.3098248089811566,8.859073724953726,10.023938952487969,6.880723929944964,13.167153975030978,-17.022855779032863,-42.63447460423419,8.588763046168467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,cybershake,900,3.0,50,Sharable,5,-35.51568296514647,-38.56137074341657,-32.46999518687638,32.73111524809291,29.719927580300308,35.7423029158855,-34.947573691698516,-37.97677717199738,-31.918370211399655,-33.35098370622935,-35.25286190662888,-31.449105505829824,-35.295724850176896,-37.49875624269255,-33.09269345766124,-32.25725395147651,-34.11121458818,-30.40329331477303,-104.57808513166148,-127.84191023361983,-81.3142600297031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,epigenomics,900,3.0,50,NonSharable,5,18.921360583351834,16.447491907659664,21.395229259044005,7.121106424152657,5.692127053188384,8.550085795116932,17.77398994843453,13.773517480877052,21.774462415992005,13.536335269975064,11.568784315960047,15.503886223990081,11.08781214558093,8.964410170199887,13.211214120961973,14.848947249414019,12.970530874328785,16.72736362449925,-34.59568490750396,-50.82110381126601,-18.37026600374192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,epigenomics,900,3.0,50,Sharable,5,-3.991139041633936,-8.245301263875666,0.26302318060779406,12.926567352150693,11.327474489432229,14.52566021486915,0.8401325215958131,-7.6050891305611605,9.285354173752786,-11.175316572604453,-13.397848188200207,-8.952784957008703,-13.121450552853995,-15.128713253287966,-11.114187852420024,-10.131820334727689,-12.503430965465478,-7.760209703989899,-73.50082515669271,-86.70135522559904,-60.30029508778636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,inspiral,900,3.0,50,NonSharable,5,28.056208683351322,24.760574691144658,31.351842675557986,16.339415296101166,14.105100948779718,18.57372964342262,21.40129947835494,18.694768044380528,24.10783091232935,21.80771519729898,18.38329522933536,25.232135165262598,16.44976448867871,13.278366622324167,19.621162355033245,24.85467915041682,21.104063102250205,28.605295198583438,-32.92572971604477,-51.552510817001675,-14.298948615087863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,inspiral,900,3.0,50,Sharable,5,0.8734965348769119,-3.64542667270063,5.392419742454454,26.416714799979662,23.52862570365376,29.304803896305565,4.882960232522286,1.1768667645521842,8.58905370049239,-10.507275634887542,-11.958085121300426,-9.056466148474657,-14.335497478762912,-15.60061264178493,-13.070382315740895,-8.329178980066981,-10.1892615198156,-6.469096440318361,-107.35581498594745,-140.78084823688963,-73.93078173500527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,montage,900,3.0,50,NonSharable,5,16.74187368853373,10.968766316421975,22.514981060645482,11.20238854261277,9.172970169870919,13.231806915354621,4.4471969387416195,2.5152647845341285,6.379129092949112,8.77997007855208,4.374064140246158,13.185876016858,5.4869267133473425,2.136828703688346,8.837024723006339,10.641031112687,5.603750045941359,15.67831217943264,-22.458368417076493,-35.700688434103846,-9.216048400049138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xlarge_plus,50,montage,900,3.0,50,Sharable,5,-39.221766470678034,-46.060599966944345,-32.38293297441172,36.31014561709151,34.204755449385154,38.41553578479785,-43.63003704186256,-46.48754966029623,-40.7725244234289,-34.466901148610695,-35.97971078110773,-32.954091516113664,-36.3353485113279,-37.77838882818288,-34.89230819447294,-33.40833623702598,-35.059495793092644,-31.757176680959315,-131.913292571225,-194.54661384807073,-69.27997129437935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,cybershake,1000,3.0,60,NonSharable,5,15.883220755327613,13.741278334655801,18.025163175999435,9.306891298586578,6.978223636554834,11.635558960618322,6.036672518721464,5.220238732438817,6.853106305004111,8.869345028532123,7.4928001846866845,10.245889872377566,5.88970570951817,4.152181729811611,7.627229689224727,10.547835106413174,9.347551677330411,11.748118535495934,-18.00378189347906,-27.170197182307064,-8.837366604651058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,cybershake,1000,3.0,60,Sharable,5,-37.267131081867326,-42.37892804269156,-32.15533412104309,32.28592747134918,31.202580519959845,33.36927442273852,-35.722357118403025,-39.73487432792718,-31.709839908878866,-32.95818805645369,-35.056563286711246,-30.85981282619614,-34.69498168775934,-36.60785797688982,-32.78210539862886,-31.979935662172466,-34.20969346903702,-29.750177855307914,-106.81580171964325,-153.31775258437523,-60.313850854911266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,epigenomics,1000,3.0,60,NonSharable,5,18.79921997197158,14.87886241389686,22.719577530046305,7.054515115399559,6.456975726619998,7.652054504179118,18.923317126901786,17.843839711595603,20.00279454220797,14.701547117691524,10.887445988505766,18.51564824687728,12.149832159957514,8.475867227727214,15.823797092187814,16.063906916111158,12.190433382589877,19.93738044963244,-29.83674626689264,-38.18237840339545,-21.491114130389843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,epigenomics,1000,3.0,60,Sharable,5,-6.155083195637243,-13.433820711578282,1.1236543203037952,12.684128807313481,11.964621188073659,13.403636426553303,2.258369930217584,-1.6000148508849894,6.116754711320157,-11.517330883950425,-14.08885975905222,-8.94580200884863,-13.424502144681274,-16.075229927910424,-10.773774361452123,-10.498503914007943,-13.035409355370646,-7.9615984726452425,-68.44516152306453,-78.39021263974892,-58.50011040638013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,inspiral,1000,3.0,60,NonSharable,5,27.640552937566262,22.163083322259553,33.11802255287297,14.84832170463729,13.370865077064687,16.325778332209893,20.82915763167059,18.678495212718005,22.979820050623175,22.741655561896437,15.776647053512372,29.706664070280503,17.942756925993432,11.548083841925022,24.337430010061837,25.457176292232983,18.127385071248774,32.78696751321719,-51.82941179666243,-71.44444990006929,-32.21437369325557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,inspiral,1000,3.0,60,Sharable,5,-0.08859880763564103,-4.810235291492128,4.633037676220845,24.609621697564798,22.853215306382054,26.36602808874754,5.101547240151206,1.1839225383700036,9.01917194193241,-9.909629441029288,-12.222049521482843,-7.597209360575734,-13.359860897497464,-15.37175382985072,-11.347967965144209,-7.956730829676475,-10.494101505381712,-5.419360153971239,-94.18833836724063,-123.32425342972644,-65.05242330475483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,montage,1000,3.0,60,NonSharable,5,18.59944393116964,17.719814861410555,19.47907300092872,10.274233275876183,8.949976922886771,11.598489628865595,4.781255905871296,3.753530619423345,5.808981192319247,9.298206095388261,6.438165365607684,12.158246825168842,6.20415499502956,3.6490241916245827,8.759285798434536,11.042412067585452,7.935021883739391,14.14980225143151,-9.434320790080655,-23.668020096883797,4.799378516722491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxlarge,60,montage,1000,3.0,60,Sharable,5,-43.88653195191695,-48.41430318394401,-39.358760719889894,34.90524688324259,33.51088501166702,36.29960875481816,-43.06435962464474,-48.04767048437868,-38.0810487649108,-35.47633273230002,-36.92518334852303,-34.02748211607703,-36.89775686767531,-38.735656512191696,-35.05985722315893,-34.673701225064725,-35.973745092310544,-33.37365735781891,-115.78567566674474,-137.81710342171252,-93.75424791177697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
