controlled_bos_size,deadline_factor,sharing,candidate_count,comparison,metric,paired_seeds,hds_mean,comparator_mean,mean_paired_difference,median_paired_difference,paired_ci95_low,paired_ci95_high,cohen_dz,paired_t_p_value,hds_improvement_pct,conditional_on_both_globally_successful
17,5.0,NonSharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,0.02361651920000436,0.00318147600046354,0.020435043199540818,0.0220294749997265,0.015476837256859569,0.025393249142222067,5.117467433974169,0.0003328104784669779,-642.3132909556268,0
17,5.0,NonSharable,20,hds_full-pbqs,milp_runtime_s,5,0.02315308280085444,0.0,0.02315308280085444,0.0248345530017104,0.018260163816587887,0.028046001785120993,5.875500790774098,0.00019383906224918396,,0
17,5.0,Sharable,20,hds_full-pbqs,workflow_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
17,5.0,Sharable,20,hds_full-pbqs,global_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
17,5.0,Sharable,20,hds_full-pbqs,first_round_accepted_sfc_ratio,5,0.5647058823529412,0.4470588235294118,0.11764705882352944,0.11764705882352944,0.06600064511264218,0.16929347253441668,2.828427124746189,0.0031982021523353087,26.3157894736842,0
17,5.0,Sharable,20,hds_full-pbqs,provisioning_cost,5,0.035,0.031,0.004000000000000002,0.010000000000000002,-0.00710578042079117,0.015105780420791174,0.4472135954999582,0.37390096630005865,-12.903225806451625,1
17,5.0,Sharable,20,hds_full-pbqs,makespan_s,5,16.96333019764877,19.406793515070525,-2.4434633174217564,-1.794958062895347,-4.350891489390705,-0.5360351454528081,-1.5906027166634098,0.02365601524279579,12.590762691035291,1
17,5.0,Sharable,20,hds_full-pbqs,network_data_mb,5,103.15260408606973,103.15260408606973,0.0,0.0,0.0,0.0,,1.0,0.0,1
17,5.0,Sharable,20,hds_full-pbqs,scheduler_runtime_s,5,15.206689889798872,0.00917567760261588,15.197514212196257,15.194915570980811,15.065387359021246,15.329641065371268,142.81885783262635,5.768204259042405e-10,-165628.2497094669,0
17,5.0,Sharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,15.179809995000687,0.00450531900132766,15.17530467599936,15.141531200999452,15.045109241222168,15.305500110776553,144.72573105353135,5.470167038581973e-10,-336830.8586257131,0
17,5.0,Sharable,20,hds_full-pbqs,milp_runtime_s,5,15.2046484564009,0.0,15.2046484564009,15.20261117699556,15.072235229713876,15.337061683087924,142.5768789569683,5.807461535352505e-10,,0
18,5.0,NonSharable,20,hds_full-pbqs,workflow_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
18,5.0,NonSharable,20,hds_full-pbqs,global_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
18,5.0,NonSharable,20,hds_full-pbqs,first_round_accepted_sfc_ratio,5,0.2777777777777778,0.2666666666666667,0.011111111111111117,0.0,-0.019738278946642155,0.04196050116886439,0.447213595499958,0.37390096630005887,4.166666666666651,0
18,5.0,NonSharable,20,hds_full-pbqs,provisioning_cost,5,0.035,0.035,0.0,0.0,0.0,0.0,,1.0,0.0,1
18,5.0,NonSharable,20,hds_full-pbqs,makespan_s,5,15.741221893375771,19.256861923066616,-3.515640029690844,-3.2684825269517823,-5.341603280706046,-1.6896767786756415,-2.3906525244054815,0.005902802542981897,18.25655729233679,1
18,5.0,NonSharable,20,hds_full-pbqs,network_data_mb,5,107.01334211742733,107.01334211742733,0.0,0.0,0.0,0.0,,1.0,0.0,1
18,5.0,NonSharable,20,hds_full-pbqs,scheduler_runtime_s,5,0.0247701357962796,0.00808345379919044,0.01668668199708916,0.016781900001660698,0.013453402845929883,0.019919961148248438,6.408123554018436,0.00013782130191831914,-206.43010291913012,0
18,5.0,NonSharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,0.02307457619972408,0.00325809380010464,0.019816482399619438,0.0198875959977159,0.01664532245563843,0.022987642343600446,7.759120700722799,6.47744347437961e-05,-608.2232009091633,0
18,5.0,NonSharable,20,hds_full-pbqs,milp_runtime_s,5,0.02263175280022546,0.0,0.02263175280022546,0.0226529350002238,0.019616458440402558,0.025647047160048363,9.319498965911123,3.133308226914686e-05,,0
18,5.0,Sharable,20,hds_full-pbqs,workflow_deadline_success,5,0.8,1.0,-0.2,0.0,-0.7552890210395589,0.3552890210395588,-0.44721359549995787,0.37390096630005887,-19.999999999999996,0
18,5.0,Sharable,20,hds_full-pbqs,global_deadline_success,5,0.8,1.0,-0.2,0.0,-0.7552890210395589,0.3552890210395588,-0.44721359549995787,0.37390096630005887,-19.999999999999996,0
18,5.0,Sharable,20,hds_full-pbqs,first_round_accepted_sfc_ratio,5,0.5444444444444445,0.4333333333333334,0.11111111111111112,0.1111111111111111,0.06233394260638431,0.15988827961583793,2.8284271247461903,0.0031982021523353048,25.641025641025635,0
18,5.0,Sharable,20,hds_full-pbqs,provisioning_cost,4,0.035,0.03,0.005000000000000003,0.010000000000000002,-0.010912231526418537,0.020912231526418544,0.5000000000000002,0.39100221895577025,-16.666666666666682,1
18,5.0,Sharable,20,hds_full-pbqs,makespan_s,4,16.454140633308658,19.702158515297725,-3.248017881989068,-3.0883771655366434,-4.435612114824114,-2.060423649154022,-4.351925187172604,0.003192084256964776,16.485594101109008,1
18,5.0,Sharable,20,hds_full-pbqs,network_data_mb,4,105.2596510775531,105.2596510775531,0.0,0.0,0.0,0.0,,1.0,0.0,1
18,5.0,Sharable,20,hds_full-pbqs,scheduler_runtime_s,5,15.23097355079808,0.00976774599839694,15.221205804799684,15.24846045299637,15.151666893473832,15.290744716125536,271.78485968105485,4.398477383595269e-11,-155831.3024038274,0
18,5.0,Sharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,15.203624642400246,0.0042656803998397195,15.199358962000407,15.212691178003297,15.130246543019812,15.268471380981001,273.0695452027326,4.316287932864353e-11,-356317.34066554805,0
18,5.0,Sharable,20,hds_full-pbqs,milp_runtime_s,5,15.228631039202446,0.0,15.228631039202446,15.25820283300709,15.159056286587292,15.2982057918176,271.77736452616244,4.398962609221965e-11,,0
19,5.0,NonSharable,20,hds_full-pbqs,workflow_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
19,5.0,NonSharable,20,hds_full-pbqs,global_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
19,5.0,NonSharable,20,hds_full-pbqs,first_round_accepted_sfc_ratio,5,0.2631578947368421,0.2526315789473684,0.0105263157894737,0.0,-0.0186994221599768,0.039752053738924195,0.4472135954999579,0.37390096630005887,4.16666666666668,0
19,5.0,NonSharable,20,hds_full-pbqs,provisioning_cost,5,0.035,0.035,0.0,0.0,0.0,0.0,,1.0,0.0,1
19,5.0,NonSharable,20,hds_full-pbqs,makespan_s,5,16.528675817261323,19.255345413253544,-2.7266695959922163,-2.187067518474681,-4.535773328368434,-0.9175658636159987,-1.8714280512225892,0.01386629796816172,14.160585216588434,1
19,5.0,NonSharable,20,hds_full-pbqs,network_data_mb,5,111.48311838156783,111.48311838156783,0.0,0.0,0.0,0.0,,1.0,0.0,1
19,5.0,NonSharable,20,hds_full-pbqs,scheduler_runtime_s,5,0.026563350595097242,0.00910232820024242,0.017461022394854822,0.014377822986716601,0.007986412127612167,0.026935632662097475,2.2882970663689925,0.0069015165331902184,-191.83028792995827,0
19,5.0,NonSharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,0.0246525957998528,0.00362786280020368,0.021024732999649118,0.0180681459969492,0.011782313961332305,0.03026715203796593,2.8245477649610207,0.0032144643635912706,-579.5349537052152,0
19,5.0,NonSharable,20,hds_full-pbqs,milp_runtime_s,5,0.024207096199097538,0.0,0.024207096199097538,0.0217498589991009,0.014947078640171585,0.03346711375802349,3.2458987966498887,0.0019134458310737753,,0
19,5.0,Sharable,20,hds_full-pbqs,workflow_deadline_success,5,0.8,1.0,-0.2,0.0,-0.7552890210395589,0.3552890210395588,-0.44721359549995787,0.37390096630005887,-19.999999999999996,0
19,5.0,Sharable,20,hds_full-pbqs,global_deadline_success,5,0.8,1.0,-0.2,0.0,-0.7552890210395589,0.3552890210395588,-0.44721359549995787,0.37390096630005887,-19.999999999999996,0
19,5.0,Sharable,20,hds_full-pbqs,first_round_accepted_sfc_ratio,5,0.5473684210526316,0.42105263157894723,0.12631578947368424,0.10526315789473695,0.09052171680746027,0.16210986213990822,4.38178046004133,0.0006081849444633351,30.000000000000053,0
19,5.0,Sharable,20,hds_full-pbqs,provisioning_cost,4,0.035,0.03,0.005000000000000003,0.010000000000000002,-0.010912231526418537,0.020912231526418544,0.5000000000000002,0.39100221895577025,-16.666666666666682,1
19,5.0,Sharable,20,hds_full-pbqs,makespan_s,4,17.259058272849263,19.529338625404645,-2.27028035255538,-2.3859798559606595,-3.59670293881314,-0.94385776629762,-2.7235081017174565,0.012152297402177312,11.624973052605574,1
19,5.0,Sharable,20,hds_full-pbqs,network_data_mb,4,109.6066757832537,109.6066757832537,0.0,0.0,0.0,0.0,,1.0,0.0,1
19,5.0,Sharable,20,hds_full-pbqs,scheduler_runtime_s,5,15.216047185798379,0.0104311299990513,15.205616055799329,15.200390472997242,15.170649734240984,15.240582377357674,539.9557398536101,2.8234272819196084e-12,-145771.51331813773,0
19,5.0,Sharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,15.181330173400056,0.0043181541994272,15.177012019200628,15.180892331001814,15.1550186358235,15.199005402577756,856.8372178764097,4.4526356933722276e-13,-351469.8947345106,0
19,5.0,Sharable,20,hds_full-pbqs,milp_runtime_s,5,15.213608530000055,0.0,15.213608530000055,15.208471625006496,15.178965592860207,15.248251467139903,545.282575729944,2.714706065870776e-12,,0
20,5.0,NonSharable,20,hds_full-pbqs,workflow_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
20,5.0,NonSharable,20,hds_full-pbqs,global_deadline_success,5,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0
20,5.0,NonSharable,20,hds_full-pbqs,first_round_accepted_sfc_ratio,5,0.25,0.24,0.009999999999999998,0.0,-0.017764451051977933,0.037764451051977926,0.4472135954999579,0.37390096630005887,4.1666666666666705,0
20,5.0,NonSharable,20,hds_full-pbqs,provisioning_cost,5,0.035,0.035,0.0,0.0,0.0,0.0,,1.0,0.0,1
20,5.0,NonSharable,20,hds_full-pbqs,makespan_s,5,16.962835195140393,19.365090061360736,-2.402254866220342,-2.7225541556953594,-4.32788357718465,-0.47662615525603313,-1.5489971482622353,0.025731705090717837,12.40507975231974,1
20,5.0,NonSharable,20,hds_full-pbqs,network_data_mb,5,116.97744119792841,116.97744119792841,0.0,0.0,0.0,0.0,,1.0,0.0,1
20,5.0,NonSharable,20,hds_full-pbqs,scheduler_runtime_s,5,0.024114182601624602,0.00960955839764208,0.014504624203982519,0.014824801004579,0.013574321118323858,0.01543492728964118,19.359142153988337,1.702641854018184e-06,-150.93955001659137,0
20,5.0,NonSharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,0.022096249400783523,0.00362468599923882,0.0184715634015447,0.0182737629984331,0.017094238459415503,0.019848888343673897,16.652189011244175,3.1062796843253714e-06,-509.60451209908143,0
20,5.0,NonSharable,20,hds_full-pbqs,milp_runtime_s,5,0.0216760432005685,0.0,0.0216760432005685,0.0212819830012449,0.020216320564103676,0.02313576583703332,18.437997598528053,2.068496668985737e-06,,0
20,5.0,Sharable,20,hds_full-pbqs,workflow_deadline_success,5,0.8,0.8,0.0,0.0,0.0,0.0,,1.0,0.0,0
20,5.0,Sharable,20,hds_full-pbqs,global_deadline_success,5,0.8,0.8,0.0,0.0,0.0,0.0,,1.0,0.0,0
20,5.0,Sharable,20,hds_full-pbqs,first_round_accepted_sfc_ratio,5,0.54,0.41,0.13000000000000003,0.10000000000000003,0.07447109789604414,0.18552890210395592,2.906888370749726,0.002890007117100737,31.707317073170746,0
20,5.0,Sharable,20,hds_full-pbqs,provisioning_cost,4,0.035,0.03,0.005000000000000003,0.010000000000000002,-0.010912231526418537,0.020912231526418544,0.5000000000000002,0.39100221895577025,-16.666666666666682,1
20,5.0,Sharable,20,hds_full-pbqs,makespan_s,4,17.475143660483987,19.562897810560376,-2.0877541500763868,-2.2419317664449068,-4.504877935230417,0.3293696350776436,-1.374394956944236,0.07081405226814881,10.67200866810941,1
20,5.0,Sharable,20,hds_full-pbqs,network_data_mb,4,115.0647251243881,115.0647251243881,0.0,0.0,0.0,0.0,,1.0,0.0,1
20,5.0,Sharable,20,hds_full-pbqs,scheduler_runtime_s,5,15.221325604601589,0.011422808604402179,15.209902795997186,15.229697323989967,15.148634280309887,15.271171311684485,308.24296143154817,2.6584743430381092e-11,-133153.79188035696,0
20,5.0,Sharable,20,hds_full-pbqs,first_round_scheduler_runtime_s,5,15.193859352599247,0.00443541319982608,15.189423939399422,15.203024398997515,15.132926143687314,15.24592173511153,333.8211804777514,1.932637895842138e-11,-342457.9234240233,0
20,5.0,Sharable,20,hds_full-pbqs,milp_runtime_s,5,15.218767725398356,0.0,15.218767725398356,15.23866790399552,15.156423817171847,15.281111633624866,303.10252467645637,2.843457382869852e-11,,0
