family,workflow_size,deadline_factor,sharing,candidate_count,eta,alpha,beta,gamma,omega_u,omega_w,deadline_mode,reconstruct_earliest_start,topology,node_count,paired_sample_size,provisioning_cost_improvement_pct_mean,provisioning_cost_improvement_pct_ci95_low,provisioning_cost_improvement_pct_ci95_high,end_to_end_delay_s_improvement_pct_mean,end_to_end_delay_s_improvement_pct_ci95_low,end_to_end_delay_s_improvement_pct_ci95_high,network_data_mb_improvement_pct_mean,network_data_mb_improvement_pct_ci95_low,network_data_mb_improvement_pct_ci95_high,resource_utilization_improvement_pct_mean,resource_utilization_improvement_pct_ci95_low,resource_utilization_improvement_pct_ci95_high,cpu_utilization_improvement_pct_mean,cpu_utilization_improvement_pct_ci95_low,cpu_utilization_improvement_pct_ci95_high,ram_utilization_improvement_pct_mean,ram_utilization_improvement_pct_ci95_low,ram_utilization_improvement_pct_ci95_high,max_link_bandwidth_utilization_improvement_pct_mean,max_link_bandwidth_utilization_improvement_pct_ci95_low,max_link_bandwidth_utilization_improvement_pct_ci95_high,workflow_deadline_success_improvement_pct_mean,workflow_deadline_success_improvement_pct_ci95_low,workflow_deadline_success_improvement_pct_ci95_high,workflow_completed_improvement_pct_mean,workflow_completed_improvement_pct_ci95_low,workflow_completed_improvement_pct_ci95_high,global_deadline_success_improvement_pct_mean,global_deadline_success_improvement_pct_ci95_low,global_deadline_success_improvement_pct_ci95_high,sfc_subdeadline_success_improvement_pct_mean,sfc_subdeadline_success_improvement_pct_ci95_low,sfc_subdeadline_success_improvement_pct_ci95_high
epigenomics,100,1.6,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,1.7,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,1.7,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,1.8,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,1.8,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,1.9,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,1.9,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.25,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.25,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.5,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.5,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.75,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,2.75,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.25,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.25,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.5,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.5,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.75,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,3.75,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.25,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.25,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.5,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.5,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.75,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,4.75,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,5.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,16.611273736359212,14.143386838697833,19.079160634020592,5.462633759312841,4.7435315364687165,6.181735982156964,17.091189807895503,14.567498398723856,19.61488121706715,14.183568471470297,11.657670708334763,16.709466234605824,11.871623255393542,9.38625325141918,14.356993259367904,15.4143751724801,12.843125499596578,17.98562484536362,-15.645444420564951,-22.220034934053494,-9.070853907076405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epigenomics,100,5.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-8.324356611740514,-12.067352226392977,-4.5813609970880504,11.200616881102755,10.331968062598435,12.06926569960708,0.762661435267691,-4.140966687392191,5.6662895579275725,-11.283391723174896,-13.481233400227293,-9.0855500461225,-13.095101517511285,-15.332435542137425,-10.857767492885149,-10.319523191115138,-12.516249407069129,-8.122796975161148,-34.33461105422831,-45.143659544013076,-23.52556256444356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,0.8,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,0.8,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,0.9,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,0.9,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.0,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.0,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inspiral,100,1.05,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,10.850041771094403,-34.254263993274655,55.95434753546346,0.27490480641229004,-2.3288364845628946,2.878646097387475,6.733255199161854,-14.341366404680432,27.807876803004138,7.655844828646093,-9.186926806012721,24.498616463304906,6.635916756817029,-7.6412628893199495,20.913096402954007,8.152028320837887,-10.175174991348458,26.479231633024234,-7.340276390025864,-16.777302782907793,2.096750002856065,0.0,-11.483287069309936,11.483287069309936,0.0,-11.483287069309936,11.483287069309936,0.0,-11.483287069309936,11.483287069309936,0.0,-11.483287069309936,11.483287069309936
inspiral,100,1.05,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,0.0,0.0,0.0,-0.1625614790782066,-0.1625614790782066,-0.1625614790782066,-27.30661159798714,-27.30661159798714,-27.30661159798714,-2.2658369303360706,-2.2658369303360706,-2.2658369303360706,-5.608518008309116,-5.608518008309116,-5.608518008309116,-0.7004738563949915,-0.7004738563949915,-0.7004738563949915,-52.08982464849747,-52.08982464849747,-52.08982464849747,6.0,-7.354722209452152,19.354722209452152,6.0,-7.354722209452152,19.354722209452152,6.0,-7.354722209452152,19.354722209452152,6.0,-7.354722209452152,19.354722209452152
inspiral,100,1.1,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,,,,,,,,,,,,,,,,,,,,,,8.0,-8.076601897033914,24.076601897033914,8.0,-8.076601897033914,24.076601897033914,8.0,-8.076601897033914,24.076601897033914,8.0,-8.076601897033914,24.076601897033914
inspiral,100,1.1,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-14.705882352941172,-201.56183435551011,172.1500696496278,0.592111784228229,-6.73773886240542,7.921962430861878,-8.958377572849242,-73.13559873305294,55.218843587354456,-9.20730540262534,-92.42525532176414,74.01064451651347,-8.945133765972448,-89.37645205401867,71.48618452207378,-9.34578505595328,-94.02765194745676,75.33608183555019,-39.948524042047765,-113.09688623496298,33.19983815086745,14.0,2.5023677819747903,25.49763221802521,14.0,2.5023677819747903,25.49763221802521,14.0,2.5023677819747903,25.49763221802521,14.0,2.5023677819747903,25.49763221802521
inspiral,100,1.15,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,11.315903394850762,-8.744344043327123,31.376150833028646,3.369072322199322,0.48401201059927157,6.254132633799371,6.956477154737399,-4.285164629683874,18.19811893915867,14.3360618638866,6.253127127479317,22.418996600293884,12.936230234195172,5.810025293970507,20.062435174419832,15.081049407841705,6.416798420930425,23.745300394752988,-28.64606997596049,-53.35665076515731,-3.9354891867636823,20.0,3.760179685958292,36.23982031404171,20.0,3.760179685958292,36.23982031404171,20.0,3.760179685958292,36.23982031404171,20.0,3.760179685958292,36.23982031404171
inspiral,100,1.15,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,12.499999999999995,12.499999999999995,12.499999999999995,9.686943107128648,9.686943107128648,9.686943107128648,-1.799210917785538,-1.799210917785538,-1.799210917785538,-1.5938091732590143,-1.5938091732590143,-1.5938091732590143,-3.335781726226983,-3.335781726226983,-3.335781726226983,-0.7120041915843233,-0.7120041915843233,-0.7120041915843233,-88.0518095934555,-88.0518095934555,-88.0518095934555,34.0,19.23828025376146,48.76171974623854,34.0,19.23828025376146,48.76171974623854,34.0,19.23828025376146,48.76171974623854,34.0,19.23828025376146,48.76171974623854
inspiral,100,1.2,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,13.676932129501301,2.3083522461075763,25.045512012895017,3.2998777382262916,0.15829100620338776,6.441464470249198,12.970921294611133,9.002900976698953,16.938941612523312,15.027697329411488,8.791346358882475,21.2640482999405,13.67147373691872,7.966737068704437,19.376210405133005,15.697072043591618,9.088087682157601,22.306056405025636,-24.118377073060113,-45.98977516431863,-2.246978981801597,34.0,18.160970978449026,49.83902902155097,34.0,18.160970978449026,49.83902902155097,34.0,18.160970978449026,49.83902902155097,34.0,18.160970978449026,49.83902902155097
inspiral,100,1.2,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-10.707236842105262,-27.287151482786136,5.8726777985756105,3.3342304579728035,-3.9026110565028045,10.571071972448411,-14.553958988205766,-27.200608503908036,-1.9073094725034938,-3.385908243502735,-9.206970904050543,2.4351544170450725,-2.8764987210348245,-9.472690686797087,3.719693244727437,-3.6912026807746896,-9.874196836163158,2.4917914746137777,-56.33914319363102,-118.25713518722081,5.578848799958777,50.0,33.50838451054224,66.49161548945776,50.0,33.50838451054224,66.49161548945776,50.0,33.50838451054224,66.49161548945776,50.0,33.50838451054224,66.49161548945776
inspiral,100,1.25,NonSharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,14.805192090518176,4.682925271873957,24.927458909162397,6.252109880458866,2.6832576670963255,9.820962093821406,13.843180404366699,9.484013516527263,18.202347292206134,12.429605275071358,6.832580398630504,18.02663015151221,9.878710885766601,4.780438761718268,14.976983009814933,13.780129462515099,7.81649209975224,19.743766825277955,-40.99817262415713,-61.7543608987729,-20.241984349541337,46.0,30.58285849601438,61.41714150398562,46.0,30.58285849601438,61.41714150398562,46.0,30.58285849601438,61.41714150398562,46.0,30.58285849601438,61.41714150398562
inspiral,100,1.25,Sharable,20,0.7,0.7,0.2,0.1,0.7,0.3,reference,1,small,5,50,-2.1760106222180533,-17.62415124243211,13.272129997996004,4.343155580621049,-1.3857255628540255,10.072036724096126,-1.9940947231739796,-11.426786921824247,7.438597475476287,-1.6744153983046968,-8.11201095228267,4.763180155673276,-1.8003552164682868,-7.6718306142430075,4.071120181306434,-1.6224830021835779,-8.581231959824887,5.33626595545773,-42.36625634413025,-84.15240150290938,-0.5801111853511358,74.0,61.40759264460495,86.59240735539505,74.0,61.40759264460495,86.59240735539505,74.0,61.40759264460495,86.59240735539505,74.0,61.40759264460495,86.59240735539505
